resourceinstanceidfrom,relationshiptype,resourceinstanceidto,dateended,notes
30f6b833-7a84-4137-8b89-46238040194d,http://www.cidoc-crm.org/cidoc-crm/P67,e80573e2-42af-4c02-94b4-476ba998ec45,,
30f6b833-7a84-4137-8b89-46238040194d,http://www.cidoc-crm.org/cidoc-crm/P67,c3363494-36c8-41b0-800e-b718d644d679,,
30f6b833-7a84-4137-8b89-46238040194d,http://www.cidoc-crm.org/cidoc-crm/P67,ab84b71f-4b97-4451-91c2-cadf03b150fd,,
30f6b833-7a84-4137-8b89-46238040194d,http://www.cidoc-crm.org/cidoc-crm/P67,e99cc97a-550a-4dcc-b0a4-4e4dce665825,,
30f6b833-7a84-4137-8b89-46238040194d,http://www.cidoc-crm.org/cidoc-crm/P67,232ee01e-825d-4b3e-be31-d446c9fb22c8,,
30f6b833-7a84-4137-8b89-46238040194d,http://www.cidoc-crm.org/cidoc-crm/P67,35df858e-374e-4bef-a559-b3c14da83341,,
30f6b833-7a84-4137-8b89-46238040194d,http://www.cidoc-crm.org/cidoc-crm/P67,1dcac825-c5a9-4e12-9ec4-80dbd37c151a,,
30f6b833-7a84-4137-8b89-46238040194d,http://www.cidoc-crm.org/cidoc-crm/P67,d47e3d57-1899-4f01-8bb8-cbc1303d3996,,
30f6b833-7a84-4137-8b89-46238040194d,http://www.cidoc-crm.org/cidoc-crm/P67,de10bd10-2554-4e63-96c4-e3de8aa35db6,,
ef794451-c0b1-4352-9681-0414b55e7786,http://www.cidoc-crm.org/cidoc-crm/P67,52073c4f-8106-446b-8a97-51562dfc62fd,,
ef794451-c0b1-4352-9681-0414b55e7786,http://www.cidoc-crm.org/cidoc-crm/P67,9a374cdd-f72d-4bc6-898a-6a8f27f4a3c2,,
ef794451-c0b1-4352-9681-0414b55e7786,http://www.cidoc-crm.org/cidoc-crm/P67,8ac12587-f853-47e6-a794-99f09346a72a,,
ef794451-c0b1-4352-9681-0414b55e7786,http://www.cidoc-crm.org/cidoc-crm/P67,5f74eaf7-aaa4-4918-8cdd-ed41ca7566b5,,
ef794451-c0b1-4352-9681-0414b55e7786,http://www.cidoc-crm.org/cidoc-crm/P67,15778859-a7a6-4355-b8c5-8bc417db6b7d,,
ef794451-c0b1-4352-9681-0414b55e7786,http://www.cidoc-crm.org/cidoc-crm/P67,8683d8e9-1b31-44da-af56-0ab29c00481f,,
ef794451-c0b1-4352-9681-0414b55e7786,http://www.cidoc-crm.org/cidoc-crm/P67,b14ddbe9-90f2-4cca-9302-49cecee2ed63,,
ef794451-c0b1-4352-9681-0414b55e7786,http://www.cidoc-crm.org/cidoc-crm/P67,6c7af370-6e39-40cf-aca5-0d8943cf3a6d,,
85627a91-f2bb-4f78-b76b-cd22b0c2e456,http://www.cidoc-crm.org/cidoc-crm/P67,d3c449da-0006-4737-952d-05e6d5275e8a,,
2af35817-a590-46d2-bced-c09cab928f72,http://www.cidoc-crm.org/cidoc-crm/P67,d5f65fa1-94c3-4bde-bdbb-02d13ddbeea7,,
2af35817-a590-46d2-bced-c09cab928f72,http://www.cidoc-crm.org/cidoc-crm/P67,61450918-7837-46ef-9141-9cb59fbbbe61,,
33a8ef42-4720-4550-80e5-e6ec25329679,http://www.cidoc-crm.org/cidoc-crm/P67,fcea6d8b-cb38-4968-95af-2293e1240d91,,
33a8ef42-4720-4550-80e5-e6ec25329679,http://www.cidoc-crm.org/cidoc-crm/P67,7e1a1eaa-9766-48fa-add6-bbc5821498e0,,
33a8ef42-4720-4550-80e5-e6ec25329679,http://www.cidoc-crm.org/cidoc-crm/P67,9f20ae48-79d1-4f34-b127-e22fe1c4cbd5,,
33a8ef42-4720-4550-80e5-e6ec25329679,http://www.cidoc-crm.org/cidoc-crm/P67,021057ff-b998-4c96-9341-f3f8e798343f,,
33a8ef42-4720-4550-80e5-e6ec25329679,http://www.cidoc-crm.org/cidoc-crm/P67,df5af780-eda8-40d8-a214-50bb73c387dd,,
33a8ef42-4720-4550-80e5-e6ec25329679,http://www.cidoc-crm.org/cidoc-crm/P67,256ab655-a45d-4df3-a3fc-0f3154bce0e9,,
33a8ef42-4720-4550-80e5-e6ec25329679,http://www.cidoc-crm.org/cidoc-crm/P67,f64fd34c-dc8b-48a6-bc63-9ba17918f29c,,
33a8ef42-4720-4550-80e5-e6ec25329679,http://www.cidoc-crm.org/cidoc-crm/P67,120ecc42-b561-4446-969c-c0227da0bf6a,,
33a8ef42-4720-4550-80e5-e6ec25329679,http://www.cidoc-crm.org/cidoc-crm/P67,ee7975d9-2380-461b-920b-971d58e37234,,
2e63d125-e862-4c68-bf91-e4f96493b75f,http://www.cidoc-crm.org/cidoc-crm/P67,e2e2a84e-5217-4f65-b354-2fb57d9088c5,,
2e63d125-e862-4c68-bf91-e4f96493b75f,http://www.cidoc-crm.org/cidoc-crm/P67,7b07bf99-fef4-4d86-8e74-4dac6c77f5bd,,
2e63d125-e862-4c68-bf91-e4f96493b75f,http://www.cidoc-crm.org/cidoc-crm/P67,5b71be4f-b49f-4412-a3a2-efb6c50cc177,,
2e63d125-e862-4c68-bf91-e4f96493b75f,http://www.cidoc-crm.org/cidoc-crm/P67,9b2638e1-4c18-416e-80bc-400a001121df,,
2e63d125-e862-4c68-bf91-e4f96493b75f,http://www.cidoc-crm.org/cidoc-crm/P67,8c991d37-41c8-4fb3-97d3-d0f341e237ae,,
2e63d125-e862-4c68-bf91-e4f96493b75f,http://www.cidoc-crm.org/cidoc-crm/P67,cf60da34-6d55-45dd-a54f-21f213595c3a,,
ac9899da-ef0f-49ee-8473-e74842021112,http://www.cidoc-crm.org/cidoc-crm/P67,ed3cd0ad-f1ae-46c3-a39f-8a88a7cdd781,,
a3ecf376-1978-4a0c-b7bf-6a9248ffa3c9,http://www.cidoc-crm.org/cidoc-crm/P67,90ecb630-8a50-497c-99c4-86d7c11fa0c7,,
0517914a-7474-4a0f-92dc-963aa6d09ea1,http://www.cidoc-crm.org/cidoc-crm/P67,c0eb2387-e251-431d-874d-c8561d9318a3,,
e05466dc-bc28-4e3e-8299-8171b68ba795,http://www.cidoc-crm.org/cidoc-crm/P67,c0eb2387-e251-431d-874d-c8561d9318a3,,
fcce62e0-e7bb-4293-841a-cd365ff2c534,http://www.cidoc-crm.org/cidoc-crm/P67,0ac8a1b0-a7ca-4095-9216-2e3f426ac25d,,
fcce62e0-e7bb-4293-841a-cd365ff2c534,http://www.cidoc-crm.org/cidoc-crm/P67,65891b93-6ebd-4fc1-bded-264550e3262d,,
6dc0c9d1-ed20-4802-97e7-ed2bb767b00c,http://www.cidoc-crm.org/cidoc-crm/P67,0bbae907-84c5-4e16-85d0-30e51bb6a836,,
fded3ae7-d1b1-4a57-b14a-b4ca34afd4d5,http://www.cidoc-crm.org/cidoc-crm/P67,e3fcf8df-677a-4068-9fde-ff42b308a860,,
2d6ae369-ef99-454d-96fe-32e72582c62d,http://www.cidoc-crm.org/cidoc-crm/P67,2385f5fc-e3ec-4132-a750-9fb2794a4e34,,
e1ae906e-7810-48a7-af2c-5d6d0cf1fdf8,http://www.cidoc-crm.org/cidoc-crm/P67,ff443ece-b831-41f3-88eb-7567c4883d04,,
ab01a04c-2463-47c2-adba-f53bc5950ff8,http://www.cidoc-crm.org/cidoc-crm/P67,94279b27-e0d6-4e0b-a3f2-72c88c830810,,
8b2a04f4-2bd1-4789-9bee-a9d7b396c8b7,http://www.cidoc-crm.org/cidoc-crm/P67,330d52b2-ca7c-4d6a-8e59-51e56548662c,,
e67bdb70-2b34-46b7-af53-71721d78d8c6,http://www.cidoc-crm.org/cidoc-crm/P67,177f0ccd-07a9-4f81-b22a-388ad64010c7,,
b2265080-e67c-4c18-bc02-8d6c94c0f206,http://www.cidoc-crm.org/cidoc-crm/P67,6f753bc8-d1d5-47fc-b602-d535e95f7db8,,
b2265080-e67c-4c18-bc02-8d6c94c0f206,http://www.cidoc-crm.org/cidoc-crm/P67,5d89309e-aeb2-4d9e-88ce-13be91cd729f,,
b2265080-e67c-4c18-bc02-8d6c94c0f206,http://www.cidoc-crm.org/cidoc-crm/P67,c2ab6a45-ee1d-4f24-9782-7f08aaca055e,,
afe2bc17-67fb-4ade-9d29-c0059d699202,http://www.cidoc-crm.org/cidoc-crm/P67,650d986b-f861-48cd-acb3-55e4a2046a79,,
3ae54f24-9b7b-40ff-9fec-9b6e5223c96b,http://www.cidoc-crm.org/cidoc-crm/P67,a07c6bf1-ce95-4f29-bb66-7397cebc70d2,,
3ae54f24-9b7b-40ff-9fec-9b6e5223c96b,http://www.cidoc-crm.org/cidoc-crm/P67,65a3e6e2-2e44-41ee-9fb2-e8b4310161ce,,
3ae54f24-9b7b-40ff-9fec-9b6e5223c96b,http://www.cidoc-crm.org/cidoc-crm/P67,2fb88461-f2e1-495f-b03e-ddb5bfe40788,,
3ae54f24-9b7b-40ff-9fec-9b6e5223c96b,http://www.cidoc-crm.org/cidoc-crm/P67,87b0d4d8-91e1-4455-b57d-ca0f7f20ba6b,,
3ae54f24-9b7b-40ff-9fec-9b6e5223c96b,http://www.cidoc-crm.org/cidoc-crm/P67,7ef5512f-0bc8-47c7-8308-b33a356e6178,,
3ae54f24-9b7b-40ff-9fec-9b6e5223c96b,http://www.cidoc-crm.org/cidoc-crm/P67,eea399c4-a984-4a63-a9e9-48c0158c6488,,
ea25a696-a52e-4b7e-b494-f8ca5866c44b,http://www.cidoc-crm.org/cidoc-crm/P67,62f760e4-d9c0-46a9-be84-3f7b4a25f582,,
fbf61803-2b65-4ca2-a30e-f6fffc56f2f5,http://www.cidoc-crm.org/cidoc-crm/P67,6f1d315c-f795-43a7-9ed8-75fe7632b84e,,
2eeab7bc-8a1a-4937-89b8-1d59c275f084,http://www.cidoc-crm.org/cidoc-crm/P67,cd4e1b88-a83a-40cf-93b1-5810fe02641b,,
ef082956-764f-419f-997f-7f299b25ae82,http://www.cidoc-crm.org/cidoc-crm/P67,de8fc79a-3823-491f-82c1-fb8e5e27382f,,
0c59e9e0-ac33-48b7-a750-e48e46fa6c60,http://www.cidoc-crm.org/cidoc-crm/P67,bdbbbc22-a025-4836-babb-5a2962703c19,,
69b5a718-be20-479e-afd4-6f663cde888e,http://www.cidoc-crm.org/cidoc-crm/P67,e3134a4f-d2f8-450f-bf31-6ae8f7be0b34,,
3af2b3e5-2065-45f8-9280-4b53e0013257,http://www.cidoc-crm.org/cidoc-crm/P67,cafa82e4-65ff-4d28-a7e2-abcd0afa100c,,
8254bc46-cddd-4ea7-95f5-34715ba1821a,http://www.cidoc-crm.org/cidoc-crm/P67,1668c098-b1e0-4e75-87ef-488ad32e65bd,,
a35953bf-f661-43c6-94a8-09ee11959a2d,http://www.cidoc-crm.org/cidoc-crm/P67,a95a0f63-9694-4fe1-824d-af7da156a9cf,,
a1cbf7dd-56fb-486a-b8ea-a94e5fb4aa69,http://www.cidoc-crm.org/cidoc-crm/P67,cba57846-ac24-4617-8efd-4efe22e77477,,
6f299949-d4f3-4ac0-852f-cd948e081a6b,http://www.cidoc-crm.org/cidoc-crm/P67,7dd7f376-36ac-4417-b420-f3dd416c48a8,,
585cd20b-c2ac-4f42-abaf-a1d402cf2e9c,http://www.cidoc-crm.org/cidoc-crm/P67,7dd7f376-36ac-4417-b420-f3dd416c48a8,,
1dc0547a-0c4c-4f0e-9155-510add4be569,http://www.cidoc-crm.org/cidoc-crm/P67,f34e345d-0740-478b-9eed-5328236e1236,,
1dc0547a-0c4c-4f0e-9155-510add4be569,http://www.cidoc-crm.org/cidoc-crm/P67,9cfaba5e-e9df-4331-ad7b-91950b236de7,,
1dc0547a-0c4c-4f0e-9155-510add4be569,http://www.cidoc-crm.org/cidoc-crm/P67,994c534b-5fff-461b-a266-5c6d3b165a8c,,
1dc0547a-0c4c-4f0e-9155-510add4be569,http://www.cidoc-crm.org/cidoc-crm/P67,d081ae27-7e98-46db-a561-c859224b8541,,
1dc0547a-0c4c-4f0e-9155-510add4be569,http://www.cidoc-crm.org/cidoc-crm/P67,703c10d6-37f9-45ff-aabc-a749dc56061c,,
dd763d37-d634-45d0-a7fe-c528276cde6c,http://www.cidoc-crm.org/cidoc-crm/P67,b818e416-5eae-4344-b5ca-0789236fcfab,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,5a07db82-a951-44e2-b466-8577a9139a4d,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,c2781fd1-9a1f-4781-afb2-585dd00c0fc3,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,dc54246e-b265-4b8c-9cee-990a73c77868,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,95987b22-6335-471f-ae52-c63f10a26c46,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,ed3cd0ad-f1ae-46c3-a39f-8a88a7cdd781,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,924c5d07-e71b-418c-a315-0afdc3bcc2e8,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,3e18fc36-1987-4e45-8d77-bfacd91e95d3,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,cebc4901-172b-43b4-aa9d-3571055c92f7,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,a5f84fe1-016d-43c3-88f4-e787b30a0bf3,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,3d8721a2-b998-4a3a-97de-9da3b0cf020d,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,77e8e3ec-a378-499b-9547-c20137674621,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,20c95487-06fc-4ffe-b92d-1a3b13ef7178,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,8ccd8989-b709-4bef-8820-233a79669f7c,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,36de9f85-a5d7-4efc-b343-064ae415169b,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,099cbd91-6184-44d8-898c-bcb13bdbed81,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,bbaa47a6-226e-4524-a9a4-1c099f376ce9,,
4b8749d2-8835-4671-b624-caf45a1a2296,http://www.cidoc-crm.org/cidoc-crm/P67,888280bb-412d-4e76-a184-b750a579f678,,
aa78da86-f4f8-448d-96a1-118d6ae79e1f,http://www.cidoc-crm.org/cidoc-crm/P67,023a82c4-dbcb-4f38-80bb-f248eb7c55b9,,
aa78da86-f4f8-448d-96a1-118d6ae79e1f,http://www.cidoc-crm.org/cidoc-crm/P67,756f8af1-f11e-467f-91a3-f16de79455c8,,
70c8df20-b300-4004-aecf-f14c5fcb66a3,http://www.cidoc-crm.org/cidoc-crm/P67,023a82c4-dbcb-4f38-80bb-f248eb7c55b9,,
9682f669-ed83-4f42-afd7-577675f70a29,http://www.cidoc-crm.org/cidoc-crm/P67,023a82c4-dbcb-4f38-80bb-f248eb7c55b9,,
15119061-40e6-4ab3-8edd-eb853024fd33,http://www.cidoc-crm.org/cidoc-crm/P67,756f8af1-f11e-467f-91a3-f16de79455c8,,
15119061-40e6-4ab3-8edd-eb853024fd33,http://www.cidoc-crm.org/cidoc-crm/P67,3b2e37f9-cc44-4842-8890-e562ad826221,,
f1c3073f-eee2-4de1-9e6c-68f172e5bcaf,http://www.cidoc-crm.org/cidoc-crm/P67,023a82c4-dbcb-4f38-80bb-f248eb7c55b9,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,6e7016bb-ee60-48b6-b2d9-e24bd05c4bbf,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,0e127cd2-a7c6-472b-8f94-f71b9cf284b7,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,7ea011ee-f221-42ae-8bdf-b7d629e38591,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,ba542881-8326-425d-9e47-07e103d30509,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,b05ea42c-d6f9-4fa0-a79e-ddcd10e50b36,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,f0f3b97c-26ad-4543-9c81-f1518f6e41b3,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,204f3bb0-0aa8-4a24-8c47-f4b046dda49a,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,3b587fc0-845a-4d70-97c1-44be674b1d70,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,62a55ffa-17cc-4d13-9b30-2f2b26e5055e,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,90fd69aa-b27d-424c-8db3-db9150c40b7d,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,7799e5d8-8b05-4776-ab0e-cc8a48b336d4,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,ac21d502-991d-42ad-b054-f0158550aa0e,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,a3d311e0-bb62-47bb-98a3-325089db4214,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,eb007cf1-580f-4d53-ae33-290a0dd32a9c,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,11c2ebea-7dee-47a7-8110-6b1e93924f05,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,56e7e479-e03b-409e-8fda-614a88b0fb43,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,9c5ff0b1-38e9-40e8-95b5-6d7d412d4ebb,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,7c37152a-97ae-4fca-b55a-2bd9f1429153,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,977461e2-7471-4592-a8a1-fa6c525fc1a1,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,58b27edd-6ae8-4d73-8d8f-fdf27da2e3ad,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,0d2e1d9b-5d18-4c92-9497-fd1f9b0960d2,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,c4814dd0-63cc-41fe-a543-5c20a754c830,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,2a2bd157-de39-46e9-8d8d-572efbc0ecf5,,
d5a57205-8286-48ab-8030-017769cc6cf4,http://www.cidoc-crm.org/cidoc-crm/P67,432081bf-1ea3-48f3-aef7-baef9099e711,,
a6c8b098-05e2-426e-830b-08173a9d2936,http://www.cidoc-crm.org/cidoc-crm/P67,0e127cd2-a7c6-472b-8f94-f71b9cf284b7,,
a6c8b098-05e2-426e-830b-08173a9d2936,http://www.cidoc-crm.org/cidoc-crm/P67,4eec7caf-eb56-4d91-8c8d-d0e285218c17,,
a6c8b098-05e2-426e-830b-08173a9d2936,http://www.cidoc-crm.org/cidoc-crm/P67,3e7d290b-043a-4ea1-bcc9-e20d63864249,,
07f91700-75a0-4095-8fa7-ba0c042b2d7e,http://www.cidoc-crm.org/cidoc-crm/P67,98e8bc11-1542-4b39-b74c-7f4cfb0c7bb7,,
07f91700-75a0-4095-8fa7-ba0c042b2d7e,http://www.cidoc-crm.org/cidoc-crm/P67,c438e2b1-8f63-4798-b9ba-0d6dc0723163,,
07f91700-75a0-4095-8fa7-ba0c042b2d7e,http://www.cidoc-crm.org/cidoc-crm/P67,4d61342c-ca0e-49fc-9559-3b1ad680a3af,,
07f91700-75a0-4095-8fa7-ba0c042b2d7e,http://www.cidoc-crm.org/cidoc-crm/P67,173b92f2-b4db-456b-a585-539ad7ea133a,,
07f91700-75a0-4095-8fa7-ba0c042b2d7e,http://www.cidoc-crm.org/cidoc-crm/P67,e7acdef2-7de0-4c50-bfbc-c28e5496e92e,,
07f91700-75a0-4095-8fa7-ba0c042b2d7e,http://www.cidoc-crm.org/cidoc-crm/P67,c12a3075-f3cb-4b88-a6be-cc85a98c2622,,
07f91700-75a0-4095-8fa7-ba0c042b2d7e,http://www.cidoc-crm.org/cidoc-crm/P67,74e12583-a93c-491d-b4d4-1f8107fe5955,,
07f91700-75a0-4095-8fa7-ba0c042b2d7e,http://www.cidoc-crm.org/cidoc-crm/P67,21aae1b8-f9a2-49c1-b727-ad7bbcbb00fc,,
07f91700-75a0-4095-8fa7-ba0c042b2d7e,http://www.cidoc-crm.org/cidoc-crm/P67,4f190696-2e96-4308-84ba-cc52d50d417f,,
da51ef74-6939-4aca-84a9-cac5edf5de34,http://www.cidoc-crm.org/cidoc-crm/P67,c438e2b1-8f63-4798-b9ba-0d6dc0723163,,
da51ef74-6939-4aca-84a9-cac5edf5de34,http://www.cidoc-crm.org/cidoc-crm/P67,74e12583-a93c-491d-b4d4-1f8107fe5955,,
da51ef74-6939-4aca-84a9-cac5edf5de34,http://www.cidoc-crm.org/cidoc-crm/P67,21aae1b8-f9a2-49c1-b727-ad7bbcbb00fc,,
da51ef74-6939-4aca-84a9-cac5edf5de34,http://www.cidoc-crm.org/cidoc-crm/P67,4f190696-2e96-4308-84ba-cc52d50d417f,,
bfb751ac-089d-4de7-a2da-5215a780aa50,http://www.cidoc-crm.org/cidoc-crm/P67,74e12583-a93c-491d-b4d4-1f8107fe5955,,
bfb751ac-089d-4de7-a2da-5215a780aa50,http://www.cidoc-crm.org/cidoc-crm/P67,a0c8434f-81d3-4340-b9ee-b01477054649,,
bfb751ac-089d-4de7-a2da-5215a780aa50,http://www.cidoc-crm.org/cidoc-crm/P67,4f190696-2e96-4308-84ba-cc52d50d417f,,
bfb751ac-089d-4de7-a2da-5215a780aa50,http://www.cidoc-crm.org/cidoc-crm/P67,e68c1530-4279-4792-aa88-237c4185a2bc,,
18be75b7-e222-429f-835a-f4f6979f101e,http://www.cidoc-crm.org/cidoc-crm/P67,0e652c8d-6dcd-40e2-908e-bf42cbf5ff5f,,
18be75b7-e222-429f-835a-f4f6979f101e,http://www.cidoc-crm.org/cidoc-crm/P67,c5d449fb-5b6a-4a75-9749-eb94211d6f8a,,
f74ffcce-74d1-4b67-b833-d95c7deb4448,http://www.cidoc-crm.org/cidoc-crm/P67,84f99fe3-d61a-4823-b14a-851fce47b101,,
c4a3fdf1-c77a-4da2-9934-0a6d880217cc,http://www.cidoc-crm.org/cidoc-crm/P67,57251676-06ed-4ea4-a9c2-d31fff996245,,
c4a3fdf1-c77a-4da2-9934-0a6d880217cc,http://www.cidoc-crm.org/cidoc-crm/P67,b2e719ca-6835-427c-a6fc-b888cfe6753b,,
1c854e94-cda6-4346-9020-3267229cd144,http://www.cidoc-crm.org/cidoc-crm/P67,e371ad83-2716-481e-8c3b-adf7ba449e49,,
1c854e94-cda6-4346-9020-3267229cd144,http://www.cidoc-crm.org/cidoc-crm/P67,98c430ff-a28b-498c-afcf-417f6aff3ea7,,
1c854e94-cda6-4346-9020-3267229cd144,http://www.cidoc-crm.org/cidoc-crm/P67,d7432c3f-2bac-4dda-80c8-a9f51b781965,,
1c854e94-cda6-4346-9020-3267229cd144,http://www.cidoc-crm.org/cidoc-crm/P67,b2e719ca-6835-427c-a6fc-b888cfe6753b,,
a3e7b7cc-8e4c-4263-9b2e-28b57f6af98d,http://www.cidoc-crm.org/cidoc-crm/P67,98c430ff-a28b-498c-afcf-417f6aff3ea7,,
a3e7b7cc-8e4c-4263-9b2e-28b57f6af98d,http://www.cidoc-crm.org/cidoc-crm/P67,539b16b7-10d1-458c-86de-ecedf795a6f2,,
a3e7b7cc-8e4c-4263-9b2e-28b57f6af98d,http://www.cidoc-crm.org/cidoc-crm/P67,b2e719ca-6835-427c-a6fc-b888cfe6753b,,
3ed01a11-645e-4f2c-8ad7-dbd99acd1568,http://www.cidoc-crm.org/cidoc-crm/P67,57251676-06ed-4ea4-a9c2-d31fff996245,,
3ed01a11-645e-4f2c-8ad7-dbd99acd1568,http://www.cidoc-crm.org/cidoc-crm/P67,b2e719ca-6835-427c-a6fc-b888cfe6753b,,
3c8aba93-da22-4491-b7f2-7b0be055eda9,http://www.cidoc-crm.org/cidoc-crm/P67,98c430ff-a28b-498c-afcf-417f6aff3ea7,,
3c8aba93-da22-4491-b7f2-7b0be055eda9,http://www.cidoc-crm.org/cidoc-crm/P67,7ac39356-a200-4495-a96e-665b10128d44,,
3c8aba93-da22-4491-b7f2-7b0be055eda9,http://www.cidoc-crm.org/cidoc-crm/P67,b2e719ca-6835-427c-a6fc-b888cfe6753b,,
852e27c2-6860-4fe1-8627-f3466616e08a,http://www.cidoc-crm.org/cidoc-crm/P67,1cfebe51-d87f-4414-93de-816abc17f204,,
852e27c2-6860-4fe1-8627-f3466616e08a,http://www.cidoc-crm.org/cidoc-crm/P67,996ad032-878b-4041-957e-05e173a89463,,
2df418d1-378c-42c2-8b4b-0c0398b8156b,http://www.cidoc-crm.org/cidoc-crm/P67,04b30695-7e23-40eb-b2cb-62b073778933,,
2df418d1-378c-42c2-8b4b-0c0398b8156b,http://www.cidoc-crm.org/cidoc-crm/P67,c6b17020-ca65-4dff-94ce-d4c7a3a95a8d,,
2df418d1-378c-42c2-8b4b-0c0398b8156b,http://www.cidoc-crm.org/cidoc-crm/P67,b00b3467-488a-472e-bcda-bac6c0b2d0ad,,
2df418d1-378c-42c2-8b4b-0c0398b8156b,http://www.cidoc-crm.org/cidoc-crm/P67,96f1126b-92b8-425d-8ec6-8c88aca25616,,
2df418d1-378c-42c2-8b4b-0c0398b8156b,http://www.cidoc-crm.org/cidoc-crm/P67,66c56e85-27e7-446f-91f7-126f3011fbf6,,
386489c9-fa62-4a0f-afd2-00a51894ee85,http://www.cidoc-crm.org/cidoc-crm/P67,04b30695-7e23-40eb-b2cb-62b073778933,,
386489c9-fa62-4a0f-afd2-00a51894ee85,http://www.cidoc-crm.org/cidoc-crm/P67,b00b3467-488a-472e-bcda-bac6c0b2d0ad,,
386489c9-fa62-4a0f-afd2-00a51894ee85,http://www.cidoc-crm.org/cidoc-crm/P67,b7d7960e-071d-4a56-aa80-69baf1563075,,
386489c9-fa62-4a0f-afd2-00a51894ee85,http://www.cidoc-crm.org/cidoc-crm/P67,66c56e85-27e7-446f-91f7-126f3011fbf6,,
1199f4ab-6b88-42e9-9ab3-df62d8f0b3b7,http://www.cidoc-crm.org/cidoc-crm/P67,f168f0fc-7cd2-4554-b4d9-e82ab3fd413b,,
1199f4ab-6b88-42e9-9ab3-df62d8f0b3b7,http://www.cidoc-crm.org/cidoc-crm/P67,0cba898c-f08e-4147-90ba-1af81f415c9d,,
